id,month,season,hour
1599542864307_67,Sep,fall,1
1601955747450_34,Oct,fall,23
1591808542632_20,Jun,summer,13
1603169606633_84,Oct,fall,0
1596345020193_37,Aug,summer,1
1588763777394_93,May,spring,7
1596167017450_86,Jul,summer,23
1608704044426_15,Dec,winter,1
1606950078785_84,Dec,winter,18
1602461961211_35,Oct,fall,20
1601579744536_31,Oct,fall,15
1591475905547_35,Jun,summer,16
1597338546372_62,Aug,summer,13
1605924646798_23,Nov,fall,21
1596917243323_20,Aug,summer,16
1600137514827_26,Sep,fall,22
1604710420938_52,Nov,fall,19
1598589278169_39,Aug,summer,0
1599975459298_24,Sep,fall,1
1584590428455_28,Mar,spring,0
1594979052377_39,Jul,summer,5
1589584521947_41,May,spring,19
1594451509447_72,Jul,summer,3
1602481403286_9,Oct,fall,1
1584131443169_62,Mar,spring,16
1608159128292_21,Dec,winter,17
1599983405539_49,Sep,fall,3
1584939148688_11,Mar,spring,0
1584859885534_43,Mar,spring,2
1591039918957_32,Jun,summer,15
1604787198855_75,Nov,fall,17
1586191398682_94,Apr,spring,12
1587489624349_46,Apr,spring,13
1594615820359_47,Jul,summer,0
1601328868473_6,Sep,fall,17
1589213530748_46,May,spring,12
1606914152822_42,Dec,winter,8
1590756317959_43,May,spring,8
1600952774313_23,Sep,fall,9
1591053317294_89,Jun,summer,19
1604772418469_77,Nov,fall,13
1596083575361_81,Jul,summer,0
1602993131824_52,Oct,fall,23
1600060619291_54,Sep,fall,1
1605475900268_23,Nov,fall,16
1602203415659_32,Oct,fall,20
1587427205765_43,Apr,spring,20
1608132385187_52,Dec,winter,10
1601859698958_42,Oct,fall,21
1584078895131_43,Mar,spring,1
1601309397815_81,Sep,fall,12
1609102686353_88,Dec,winter,15
1593737503869_73,Jul,summer,20
1608967350872_82,Dec,winter,2
1600981913450_54,Sep,fall,17
1594283391863_79,Jul,summer,4
1586379267246_71,Apr,spring,16
1599991050578_80,Sep,fall,5
1606938572826_67,Dec,winter,14
1608246354832_30,Dec,winter,18
1599283990323_14,Sep,fall,1
1600164145664_91,Sep,fall,6
1604803560665_20,Nov,fall,21
1589127495477_11,May,spring,12
1609734249853_38,Jan,winter,23
1594043253977_55,Jul,summer,9
1604365587284_68,Nov,fall,20
1609472318890_3,Dec,winter,22
1593235253756_73,Jun,summer,1
1604548666597_22,Nov,fall,22
1593492424551_52,Jun,summer,0
608845910133_100,Dec,winter,16
1596572341507_89,Aug,summer,16
1603502872104_88,Oct,fall,21
1588440595407_82,May,spring,13
1587059543930_60,Apr,spring,13
1597551976889_51,Aug,summer,0
1601186888963_65,Sep,fall,2
1591653988276_28,Jun,summer,18
1597609530904_71,Aug,summer,16
1603317354370_80,Oct,fall,17
1591559197977_62,Jun,summer,15
1594699120637_12,Jul,summer,23
1602121760885_55,Oct,fall,21
1587699879111_50,Apr,spring,23
1596759999525_85,Aug,summer,20
1600061163121_72,Sep,fall,1
1600719678756_19,Sep,fall,16
1585503249247_53,Mar,spring,13
1595909242120_74,Jul,summer,0
1610046487756_78,Jan,winter,14
1599066285969_14,Sep,fall,13
1588167695843_55,Apr,spring,9
1603495851735_90,Oct,fall,19
1609566404340_10,Jan,winter,0
1604971203343_96,Nov,fall,20
1605080565593_6,Nov,fall,2
1596512120685_21,Aug,summer,23
1606632451862_39,Nov,fall,1
1601629261191_47,Oct,fall,5
1597115197892_53,Aug,summer,23
1606971572788_62,Dec,winter,23
1604388952324_21,Nov,fall,2
1608158001596_23,Dec,winter,17
1595108381433_59,Jul,summer,17
1589748576766_36,May,spring,16
1589281724642_44,May,spring,7
1601180659452_68,Sep,fall,0
1600657034493_83,Sep,fall,22
1608683388318_13,Dec,winter,19
1602398078199_71,Oct,fall,2
1601179866730_83,Sep,fall,0
607637190508_100,Dec,winter,16
1584751396349_51,Mar,spring,20
1601097885301_81,Sep,fall,1
1599616131812_34,Sep,fall,21
1597583974596_68,Aug,summer,9
1597806853135_16,Aug,summer,23
1586926236312_63,Apr,spring,0
1608226247413_36,Dec,winter,12
1591949202246_27,Jun,summer,4
1584423658533_5,Mar,spring,1
1587509541358_46,Apr,spring,18
1591067770982_44,Jun,summer,23
1606241661907_31,Nov,fall,13
1587615606613_3,Apr,spring,0
1599550979106_40,Sep,fall,3
1598660924944_49,Aug,summer,20
1598235419312_36,Aug,summer,22
1588609517722_33,May,spring,12
1588124276895_98,Apr,spring,21
1601006968878_11,Sep,fall,0
1598662779250_64,Aug,summer,20
1585207598361_8,Mar,spring,3
1585588192888_5,Mar,spring,13
1595742548279_55,Jul,summer,1
1599515654303_67,Sep,fall,17
1609908106229_61,Jan,winter,23
1604814926658_78,Nov,fall,0
1584668109872_18,Mar,spring,21
1589713800885_61,May,spring,7
1589039893476_81,May,spring,11
1590378719336_23,May,spring,23
1600919146995_28,Sep,fall,23
1609477485470_90,Jan,winter,0
1584884363367_2,Mar,spring,9
1600228686283_51,Sep,fall,23
1604251596281_37,Nov,fall,12
1586215789799_85,Apr,spring,19
1592874560456_92,Jun,summer,21
1604110072816_62,Oct,fall,22
1609479964848_61,Jan,winter,1
1600660029446_40,Sep,fall,23
1586209871418_67,Apr,spring,17
1585237199282_85,Mar,spring,11
1594884867371_17,Jul,summer,3
1600896944262_47,Sep,fall,17
1602475153136_33,Oct,fall,23
1597372665464_59,Aug,summer,22
1596861422790_46,Aug,summer,0
1586084985881_56,Apr,spring,7
1589412838281_49,May,spring,19
1586463596982_84,Apr,spring,16
1596349099635_51,Aug,summer,2
1602295528732_59,Oct,fall,22
1606551874599_17,Nov,fall,3
584058758178_100,Mar,spring,20
1599348838945_71,Sep,fall,19
1599611048666_7,Sep,fall,20
1596417418953_51,Aug,summer,21
1601174760457_24,Sep,fall,22
1596562745117_49,Aug,summer,13
1587131003806_48,Apr,spring,9
1584661224773_73,Mar,spring,19
1594103283563_67,Jul,summer,2
1590359494850_75,May,spring,18
1585170073852_5,Mar,spring,17
1586551516681_95,Apr,spring,16
1596083865585_90,Jul,summer,0
1593347747911_65,Jun,summer,8
1609400901580_99,Dec,winter,2
1584876694821_30,Mar,spring,7
1589060484922_39,May,spring,17
1601960540948_77,Oct,fall,1
1601818400156_94,Oct,fall,9
1596096495445_94,Jul,summer,4
1591139309432_65,Jun,summer,19
1585678608255_77,Mar,spring,14
1597114750369_78,Aug,summer,22
1595978507668_85,Jul,summer,19
1609461585766_77,Dec,winter,19
1608160282261_57,Dec,winter,18
1604118563422_25,Oct,fall,0
1598555406438_79,Aug,summer,15
1606596334344_87,Nov,fall,15
1603857472463_52,Oct,fall,23
1585559503941_51,Mar,spring,5
1593486583965_72,Jun,summer,23
1586433935770_49,Apr,spring,8
1609288135613_83,Dec,winter,19
1609456789996_45,Dec,winter,18
1601732596144_21,Oct,fall,9
1609439479179_27,Dec,winter,13
1605226953859_90,Nov,fall,19
1605314246319_88,Nov,fall,19
1588606498248_78,May,spring,11
1609456388737_70,Dec,winter,18
1604609063792_33,Nov,fall,15
1600307151665_60,Sep,fall,21
1589601300453_87,May,spring,23
1609390408197_1,Dec,winter,23
1607246005835_39,Dec,winter,4
1587150412868_73,Apr,spring,15
1606112104281_45,Nov,fall,1
1604793318592_97,Nov,fall,18
1603238834170_15,Oct,fall,20
1589581171208_94,May,spring,18
1600809099993_68,Sep,fall,17
1605573761561_66,Nov,fall,19
1583927253590_72,Mar,spring,7
1599648466784_60,Sep,fall,6
1609389684485_11,Dec,winter,23
1605906259979_9,Nov,fall,16
1607362078772_76,Dec,winter,12
1592249393314_41,Jun,summer,15
1604531767949_29,Nov,fall,18
1598775042547_93,Aug,summer,4
1609009965930_89,Dec,winter,14
1593908926340_86,Jul,summer,20
1589852679125_77,May,spring,21
1598936040696_87,Sep,fall,0
1587839675393_34,Apr,spring,14
1610124695546_26,Jan,winter,11
1602175784433_21,Oct,fall,12
1608843617238_23,Dec,winter,16
1589011550531_28,May,spring,4
1607362493162_82,Dec,winter,12
1602786556754_64,Oct,fall,14
1608182459695_86,Dec,winter,0
1599337323904_2,Sep,fall,16
1609476467795_2,Dec,winter,23
584794239331_100,Mar,spring,8
1604518057311_5,Nov,fall,14
1597073608382_92,Aug,summer,11
1596432774552_72,Aug,summer,1
1602127352669_46,Oct,fall,23
1592331313642_26,Jun,summer,14
1599364616303_55,Sep,fall,23
1593038641328_25,Jun,summer,18
1601703628311_60,Oct,fall,1
1587263632659_63,Apr,spring,22
1599957986470_36,Sep,fall,20
1594701717349_84,Jul,summer,0
1589546834730_90,May,spring,8
1586720809479_71,Apr,spring,15
1585099204385_66,Mar,spring,21
1586610842420_65,Apr,spring,9
1606625386254_65,Nov,fall,23
1586609885625_12,Apr,spring,8
1606014098644_29,Nov,fall,22
1592639430604_87,Jun,summer,3
1608220424885_28,Dec,winter,10
1588737686414_31,May,spring,0
1609992038606_62,Jan,winter,23
1599478131138_52,Sep,fall,7
1585591560141_40,Mar,spring,14
1590597868208_10,May,spring,12
1607413086700_71,Dec,winter,2
1601164427420_82,Sep,fall,19
1599898157415_12,Sep,fall,4
1602478027914_35,Oct,fall,0
1584789484623_93,Mar,spring,7
1588962871372_35,May,spring,14
1592705560664_22,Jun,summer,22
1601177542925_65,Sep,fall,23
1600634269623_57,Sep,fall,16
1595452871166_31,Jul,summer,17
1585615199515_30,Mar,spring,20
1607367965756_37,Dec,winter,14
1601256902595_1,Sep,fall,21
1594616334579_87,Jul,summer,0
1586552419471_99,Apr,spring,17
1601716377654_14,Oct,fall,5
1608270196777_66,Dec,winter,0
1608239540129_33,Dec,winter,16
1603554743489_19,Oct,fall,11
1605034010950_96,Nov,fall,13
1599983782276_65,Sep,fall,3
1603708116864_19,Oct,fall,6
1596346613593_39,Aug,summer,1
1586704104126_86,Apr,spring,11
1590020490589_32,May,spring,20
1596932178845_92,Aug,summer,20
1608133927619_47,Dec,winter,10
1608012622787_5,Dec,winter,1
1585947704150_17,Apr,spring,17
601219427527_100,Sep,fall,11
1591024182419_34,Jun,summer,11
1604823458314_25,Nov,fall,3
1589247474505_8,May,spring,21
1606708076516_69,Nov,fall,22
1602727979166_56,Oct,fall,22
1590530766995_37,May,spring,18
1601801067457_69,Oct,fall,4
1609472611647_82,Dec,winter,22
1595830706965_60,Jul,summer,2
1598172198888_70,Aug,summer,4
1599493223209_92,Sep,fall,11
1600227399557_86,Sep,fall,23
1602705932719_25,Oct,fall,16
1584406362823_42,Mar,spring,20
1599051345677_99,Sep,fall,8
1601700232250_94,Oct,fall,0
1609477248212_71,Jan,winter,0
1602129272893_12,Oct,fall,23
1601077774738_72,Sep,fall,19
1591933660968_94,Jun,summer,23
1588995946860_12,May,spring,23
1596625400501_44,Aug,summer,7
1596581927325_36,Aug,summer,18
1596755122178_53,Aug,summer,19
1599981759526_94,Sep,fall,3
1600913642557_3,Sep,fall,22
1584506947823_4,Mar,spring,0
1584422286769_6,Mar,spring,1
1600308636374_76,Sep,fall,22
1589602632196_35,May,spring,0
1598819484442_58,Aug,summer,16
1591154215546_99,Jun,summer,23
1596352219206_79,Aug,summer,3
1586909783511_18,Apr,spring,20
1587670530332_77,Apr,spring,15
1591589225731_78,Jun,summer,0
1606337457518_73,Nov,fall,15
1599258848862_78,Sep,fall,18
1589081709493_82,May,spring,23
1609244879341_10,Dec,winter,7
1599372980484_71,Sep,fall,2
1590182601534_35,May,spring,17
1600981596629_4,Sep,fall,17
1597927978322_91,Aug,summer,8
1605023982970_18,Nov,fall,11
1596755327395_95,Aug,summer,19
1598759246929_34,Aug,summer,23
1600209794804_97,Sep,fall,18
1609881451807_51,Jan,winter,16
1584255241479_31,Mar,spring,2
1592106896139_41,Jun,summer,23
1609152704557_80,Dec,winter,5
1596345403635_51,Aug,summer,1
1599567816741_72,Sep,fall,8
1584989076186_1,Mar,spring,14
1589008840552_38,May,spring,3
1585045103485_3,Mar,spring,6
1593800336950_81,Jul,summer,14
1584418733758_92,Mar,spring,0
1600925547277_89,Sep,fall,1
1585569288779_14,Mar,spring,7
1584721865568_2,Mar,spring,12
1604127276939_50,Oct,fall,2
1584459181199_55,Mar,spring,11
1609462292260_18,Dec,winter,19
1591966874577_56,Jun,summer,9
1599975708557_37,Sep,fall,1
1592791960611_80,Jun,summer,22
1590105114524_17,May,spring,19
1590178388916_11,May,spring,16
1589581265232_68,May,spring,18
1606633938192_27,Nov,fall,2
1602972808854_16,Oct,fall,18
1597723204712_50,Aug,summer,0
1594639170308_5,Jul,summer,7
1597607691532_54,Aug,summer,15
1598799891808_83,Aug,summer,11
1605573761561_9,Nov,fall,19
1586489778851_61,Apr,spring,23
1585780757472_60,Apr,spring,18
1587529265874_63,Apr,spring,0
1594579398542_47,Jul,summer,14
1584832075745_78,Mar,spring,19
1608175363284_73,Dec,winter,22
1586926950625_32,Apr,spring,1
1596945625972_33,Aug,summer,0
1598966881935_61,Sep,fall,9
1603140965224_40,Oct,fall,16
1601354752566_82,Sep,fall,0
1598469542240_30,Aug,summer,15
1584490680328_62,Mar,spring,20
1601930204411_64,Oct,fall,16
1599512768744_8,Sep,fall,17
1591210149319_38,Jun,summer,14
1609467815114_96,Dec,winter,21
1584756946219_9,Mar,spring,22
1585620431476_46,Mar,spring,22
1594015565564_45,Jul,summer,2
1586372868117_5,Apr,spring,15
1607352465206_69,Dec,winter,9
1598896587670_3,Aug,summer,13
1590814179265_76,May,spring,0
1584058868121_72,Mar,spring,20
1608008263353_69,Dec,winter,23
1601964081615_34,Oct,fall,2
1608074689892_61,Dec,winter,18
1599017076917_75,Sep,fall,23
1601183548152_5,Sep,fall,1
1595552920194_11,Jul,summer,21
1597379876759_59,Aug,summer,0
1593753401916_76,Jul,summer,1
1594332419660_50,Jul,summer,18
1586524966224_71,Apr,spring,9
1600564957603_53,Sep,fall,21
1596348385186_80,Aug,summer,2
1609085405533_15,Dec,winter,11
1596583396990_84,Aug,summer,19
1591564166129_14,Jun,summer,17
1592392411992_57,Jun,summer,7
1599597779131_41,Sep,fall,16
1599360627197_12,Sep,fall,22
1585142891673_78,Mar,spring,9
1595661384970_71,Jul,summer,3
1610984094877_29,Jan,winter,10
1599481502819_91,Sep,fall,8
1598050312437_14,Aug,summer,18
1603991981296_34,Oct,fall,13
1590372229415_17,May,spring,22
1586040517561_59,Apr,spring,18
1609593467474_65,Jan,winter,8
1600437940931_51,Sep,fall,10
1599480922545_70,Sep,fall,8
1593316460959_62,Jun,summer,23
1599032960276_87,Sep,fall,3
1588196952888_66,Apr,spring,17
1599004784285_41,Sep,fall,19
1609097580348_6,Dec,winter,14
1589718491404_86,May,spring,8
609098868811_100,Dec,winter,14
1596254540836_29,Aug,summer,0
1607803530689_67,Dec,winter,15
1588834589402_93,May,spring,2
1588651059451_36,May,spring,23
1604289813945_93,Nov,fall,23
1595396267939_74,Jul,summer,1
1587662441695_46,Apr,spring,13
1592020362840_26,Jun,summer,23
1600144406966_34,Sep,fall,0
1609450963313_59,Dec,winter,16
1591545314243_86,Jun,summer,11
1596863856688_35,Aug,summer,1
1600297611309_16,Sep,fall,19
1606092309658_37,Nov,fall,19
1594731031215_86,Jul,summer,8
1594427850367_1,Jul,summer,20
1591651597159_92,Jun,summer,17
1605422304594_76,Nov,fall,1
1599883179888_36,Sep,fall,23
1599001677593_35,Sep,fall,19
1587916201574_5,Apr,spring,11
1608928336490_29,Dec,winter,15
1597006957812_2,Aug,summer,17
1608186131665_44,Dec,winter,1
1604425525893_3,Nov,fall,12
1599715027195_22,Sep,fall,1
1607891566880_11,Dec,winter,15
1601187734301_50,Sep,fall,2
1594644922969_78,Jul,summer,8
1588431206643_31,May,spring,10
1610440138280_75,Jan,winter,3
1603854033629_72,Oct,fall,23
1594614861108_21,Jul,summer,0
1585636261809_78,Mar,spring,2
1591539474105_42,Jun,summer,10
1596459436576_96,Aug,summer,8
1598843689193_16,Aug,summer,23
1608527133658_20,Dec,winter,0
1593849956257_55,Jul,summer,4
1596758224270_65,Aug,summer,19
1598832880679_28,Aug,summer,20
1592686490395_22,Jun,summer,16
1600899954842_43,Sep,fall,18
1610994293564_40,Jan,winter,13
1592455354269_44,Jun,summer,0
1604532415586_6,Nov,fall,18
1589750638839_3,May,spring,17
1604773874926_57,Nov,fall,13
1589906102799_70,May,spring,12
1586547500946_48,Apr,spring,15
1603050207202_11,Oct,fall,15
1610325868764_79,Jan,winter,19
1601439120489_45,Sep,fall,0
1586782695986_49,Apr,spring,8
1600061395790_28,Sep,fall,1
1602477055144_16,Oct,fall,0
1602280153233_67,Oct,fall,17
1596595635663_58,Aug,summer,22
1597565357768_34,Aug,summer,4
1598921547564_6,Aug,summer,20
1591138344596_33,Jun,summer,18
1609535166893_17,Jan,winter,16
1601282026467_87,Sep,fall,4
1602986844586_51,Oct,fall,22
1600218560484_20,Sep,fall,21
1588197400864_12,Apr,spring,17
1595588757952_54,Jul,summer,7
1591060319384_5,Jun,summer,21
1590792306102_70,May,spring,18
1602315181810_29,Oct,fall,3
1595986918450_7,Jul,summer,21
1600653558593_28,Sep,fall,21
1598236978745_49,Aug,summer,22
1606530988320_5,Nov,fall,21
1594343306869_64,Jul,summer,21
1599134970333_83,Sep,fall,8
1601080542431_98,Sep,fall,20
1607123448238_82,Dec,winter,18
1595685007824_16,Jul,summer,9
1596349416857_5,Aug,summer,2
604877098204_100,Nov,fall,18
1586224451726_78,Apr,spring,21
1599870600651_81,Sep,fall,20
1593114914380_70,Jun,summer,15
1604392953927_17,Nov,fall,3
1605052212493_55,Nov,fall,18
1594184787819_6,Jul,summer,1
1591156467678_45,Jun,summer,23
1589184035445_87,May,spring,4
1603938981490_98,Oct,fall,22
1609028215403_83,Dec,winter,19
1608172735476_21,Dec,winter,21
1584722716968_51,Mar,spring,12
1587861065992_31,Apr,spring,20
1603054754647_93,Oct,fall,16
1596088319596_37,Jul,summer,1
1599828904325_33,Sep,fall,8
1599697139579_73,Sep,fall,20
1586585095201_88,Apr,spring,2
1585779954314_20,Apr,spring,18
1600052952347_53,Sep,fall,23
1604977154941_24,Nov,fall,21
1600052485322_32,Sep,fall,23
1591676365590_69,Jun,summer,0
1586052639419_18,Apr,spring,22
1602347963838_99,Oct,fall,12
1602097737551_91,Oct,fall,15
1607316161958_76,Dec,winter,23
1599505016891_48,Sep,fall,14
1600100417814_94,Sep,fall,12
1596553303247_44,Aug,summer,11
1599299996757_75,Sep,fall,5
1606388383863_6,Nov,fall,5
1586226071793_69,Apr,spring,22
1595235675556_63,Jul,summer,5
1601246554815_81,Sep,fall,18
1591623422315_40,Jun,summer,9
1599533298902_29,Sep,fall,22
1609574761971_9,Jan,winter,3
1600551248273_6,Sep,fall,17
1591749662634_18,Jun,summer,20
1603316075408_66,Oct,fall,17
1605532037882_98,Nov,fall,8
1587461829317_27,Apr,spring,5
1604376596624_85,Nov,fall,23
597717799415_100,Aug,summer,22
1599260356795_60,Sep,fall,18
1588211931185_44,Apr,spring,21
1584825959924_87,Mar,spring,17
1603761099960_82,Oct,fall,21
1583654656953_27,Mar,spring,4
1604797793764_37,Nov,fall,20
1584725777651_18,Mar,spring,13
1587504695723_49,Apr,spring,17
1593447526184_2,Jun,summer,12
1584612144658_95,Mar,spring,6
1609567250374_93,Jan,winter,1
1593609024501_59,Jul,summer,9
1587346466835_30,Apr,spring,21
1584244039588_86,Mar,spring,23
1601590868627_11,Oct,fall,18
1601092960937_54,Sep,fall,0
1590022580538_7,May,spring,20
1606412637568_73,Nov,fall,12
1609561469112_35,Jan,winter,23
1600979673605_90,Sep,fall,16
1604737621303_36,Nov,fall,3
1583938464853_75,Mar,spring,10
1598762370217_50,Aug,summer,0
1607831114272_17,Dec,winter,22
1587847112692_86,Apr,spring,16
1603873273637_57,Oct,fall,4
1604112897457_77,Oct,fall,22
1584408848153_22,Mar,spring,21
1593892965305_73,Jul,summer,16
1604194062981_19,Oct,fall,21
1595457753506_66,Jul,summer,18
1601727918499_14,Oct,fall,8
1600415971891_50,Sep,fall,3
1608001003155_6,Dec,winter,21
1588009706254_63,Apr,spring,13
1608828278853_91,Dec,winter,11
1601009916915_93,Sep,fall,0
1603426320879_16,Oct,fall,0
1596444842940_17,Aug,summer,4
1593676041577_10,Jul,summer,3
1601073109627_72,Sep,fall,18
1609498384135_22,Jan,winter,5
1595128803964_68,Jul,summer,23
1585192499256_53,Mar,spring,23
1609475291529_28,Dec,winter,23
1600381603114_18,Sep,fall,18
1601710583716_75,Oct,fall,3
1591962174269_15,Jun,summer,7
1584643596269_27,Mar,spring,14
1598896437271_49,Aug,summer,13
1609392828285_66,Dec,winter,0
1609646153617_18,Jan,winter,22
1592673004425_15,Jun,summer,13
1594978127886_83,Jul,summer,5
1586281481142_52,Apr,spring,13
1591302794753_33,Jun,summer,16
1588526686759_45,May,spring,13
1585835989715_9,Apr,spring,10
1602393008389_9,Oct,fall,1
1599502782613_27,Sep,fall,14
1585859542297_36,Apr,spring,16
1603011616973_55,Oct,fall,5
1587617762265_27,Apr,spring,0
1599850596650_90,Sep,fall,14
1596648959528_94,Aug,summer,13
1605090634485_46,Nov,fall,5
1599208331501_6,Sep,fall,4
1588471062640_18,May,spring,21
1603050699795_35,Oct,fall,15
1598845587449_52,Aug,summer,23
1588763105549_78,May,spring,7
1609522661607_73,Jan,winter,12
1597116774691_51,Aug,summer,23
1606766116912_70,Nov,fall,14
1597224351168_92,Aug,summer,5
1587724544853_93,Apr,spring,6
1584929381446_15,Mar,spring,22
1593916802846_20,Jul,summer,22
1593244871789_37,Jun,summer,4
1591407230793_64,Jun,summer,21
1598840505483_78,Aug,summer,22
1594890594953_88,Jul,summer,5
1601188426223_66,Sep,fall,2
1595299693220_31,Jul,summer,22
1607640082746_43,Dec,winter,17
1592953597294_94,Jun,summer,19
1600669569415_92,Sep,fall,2
1606092982340_77,Nov,fall,19
1608173688847_77,Dec,winter,21
1605069180618_34,Nov,fall,23
1596604799722_36,Aug,summer,1
1586552003570_4,Apr,spring,16
1592757876585_10,Jun,summer,12
1600494408596_65,Sep,fall,1
1608170448450_68,Dec,winter,21
1595041614654_64,Jul,summer,23
1600968290289_82,Sep,fall,13
1585768590898_84,Apr,spring,15
1594015518504_18,Jul,summer,2
1604195723767_45,Oct,fall,21
1606376610533_54,Nov,fall,2
1590956076613_99,May,spring,16
1596664462404_47,Aug,summer,17
1584396940824_57,Mar,spring,18
1586121779498_63,Apr,spring,17
1601328774116_37,Sep,fall,17
1606361801774_65,Nov,fall,22
1598045603778_31,Aug,summer,17
1603530340123_25,Oct,fall,5
584046365295_100,Mar,spring,16
1592259406215_71,Jun,summer,18
1600395217422_89,Sep,fall,22
1587909119331_15,Apr,spring,9
1597116453420_3,Aug,summer,23
1609469176993_50,Dec,winter,21
1599882743307_68,Sep,fall,23
1602966182559_84,Oct,fall,16
1599681921911_51,Sep,fall,16
1594091220396_80,Jul,summer,23
1593302070465_55,Jun,summer,19
1604724494717_43,Nov,fall,23
1598577778799_66,Aug,summer,21
1604772630779_75,Nov,fall,13
1585284974749_40,Mar,spring,0
1583900494969_51,Mar,spring,0
1588477669999_47,May,spring,23
1601089062398_32,Sep,fall,22
1600045116586_43,Sep,fall,20
1586015631110_81,Apr,spring,11
1590558890964_54,May,spring,1
1601186772328_74,Sep,fall,2
1601889108313_36,Oct,fall,5
595819042786_100,Jul,summer,23
1598846150345_6,Aug,summer,23
1603850669910_66,Oct,fall,22
1597610888289_5,Aug,summer,16
1609617023660_69,Jan,winter,14
1586807078409_34,Apr,spring,15
1591137577379_74,Jun,summer,18
1598659585805_7,Aug,summer,20
1600064227320_75,Sep,fall,2
1590165148466_9,May,spring,12
1606949872522_25,Dec,winter,17
1584888137918_56,Mar,spring,10
1598384913450_77,Aug,summer,15
1607361614846_67,Dec,winter,12
1605908278668_25,Nov,fall,16
1595911905289_9,Jul,summer,0
1593914554578_34,Jul,summer,22
1606587955248_72,Nov,fall,13
1608618826450_11,Dec,winter,1
1586129217100_6,Apr,spring,19
1594333240185_3,Jul,summer,18
1596051462931_20,Jul,summer,15
1588609363824_33,May,spring,12
1602442082365_55,Oct,fall,14
1606828764228_97,Dec,winter,8
1595033946323_77,Jul,summer,20
1594600769367_74,Jul,summer,20
1587409227603_62,Apr,spring,15
1598985283431_89,Sep,fall,14
1596011469699_24,Jul,summer,4
1606357996159_84,Nov,fall,21
1609623945760_45,Jan,winter,16
1609499255173_75,Jan,winter,6
1595548081128_7,Jul,summer,19
1605922005971_58,Nov,fall,20
1601607873302_2,Oct,fall,23
1600409825844_45,Sep,fall,2
1602895254439_26,Oct,fall,20
1604355333870_56,Nov,fall,17
1603626893605_47,Oct,fall,7
1608589283718_96,Dec,winter,17
1603680458990_62,Oct,fall,22
1587878822518_51,Apr,spring,1
1604632886635_22,Nov,fall,22
1605565517846_37,Nov,fall,17
1609015896626_52,Dec,winter,15
1601162276501_43,Sep,fall,19
1584368759249_18,Mar,spring,10
1592549841788_70,Jun,summer,2
1585222992918_42,Mar,spring,7
1591135922603_50,Jun,summer,18
1586019988795_21,Apr,spring,13
1604724728299_72,Nov,fall,23
1601657315313_59,Oct,fall,12
1592027392812_81,Jun,summer,1
1604710423899_54,Nov,fall,19
1608251401956_73,Dec,winter,19
1586663307787_88,Apr,spring,23
1588674720416_60,May,spring,6
605052212493_100,Nov,fall,18
605464985598_100,Nov,fall,13
1605438028829_1,Nov,fall,6
1588304790786_25,Apr,spring,23
1589608912966_7,May,spring,2
1609286636326_14,Dec,winter,19
1601256351888_3,Sep,fall,21
1592331336494_74,Jun,summer,14
1599262360616_95,Sep,fall,19
1588322640862_79,May,spring,4
1595403727393_18,Jul,summer,3
1603310820552_69,Oct,fall,16
1599592842676_35,Sep,fall,15
1590316232961_11,May,spring,6
1602999001149_88,Oct,fall,1
1603673362740_51,Oct,fall,20
1595660962739_51,Jul,summer,3
1588728599682_14,May,spring,21
1588740331541_1,May,spring,0
1585340643332_44,Mar,spring,16
1598210185372_52,Aug,summer,15
1596255991729_70,Aug,summer,0
1599134393798_46,Sep,fall,7
1607823523620_12,Dec,winter,20
1596669118869_82,Aug,summer,19
1604949632565_15,Nov,fall,14
1607930708495_57,Dec,winter,2
1592663994935_20,Jun,summer,10
1608685392119_10,Dec,winter,20
1594962950547_26,Jul,summer,1
1598649594293_76,Aug,summer,17
1602304086537_75,Oct,fall,0
1592452781783_53,Jun,summer,23
1602164815739_50,Oct,fall,9
1585224381144_17,Mar,spring,8
1592168459377_10,Jun,summer,17
1590960284799_77,May,spring,17
1596036501224_34,Jul,summer,11
1587873670579_95,Apr,spring,0
1601488554530_13,Sep,fall,13
1609010345899_94,Dec,winter,14
1592813152483_73,Jun,summer,4
1593364863725_60,Jun,summer,13
1587840681476_21,Apr,spring,14
1604944741676_96,Nov,fall,12
1603264100556_47,Oct,fall,3
1607842609705_93,Dec,winter,1
1588737686414_36,May,spring,0
1587480503749_81,Apr,spring,10
1599568491174_81,Sep,fall,8
1603118790687_31,Oct,fall,10
1586477215453_47,Apr,spring,20
1600849605749_42,Sep,fall,4
1608280160962_45,Dec,winter,3
1602904115207_85,Oct,fall,23
1594321706187_45,Jul,summer,15
1585595902102_1,Mar,spring,15
1583729277488_30,Mar,spring,0
1586534630394_39,Apr,spring,12
1590522125839_92,May,spring,15
1598620347436_26,Aug,summer,9
1598240635649_24,Aug,summer,23
1588314486124_63,May,spring,2
1609050112128_80,Dec,winter,1
1606962369485_77,Dec,winter,21
1585224550706_61,Mar,spring,8
1609695688995_88,Jan,winter,12
1608161029568_26,Dec,winter,18
1590550857245_23,May,spring,23
1601784099960_11,Oct,fall,0
1593643044841_28,Jul,summer,18
1595995889144_67,Jul,summer,0
1602733835911_36,Oct,fall,23
1584602190950_59,Mar,spring,3
1604788236825_82,Nov,fall,17
1609257853647_86,Dec,winter,11
1593322522664_24,Jun,summer,1
1604616839242_53,Nov,fall,17
